#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
     22.88 6.46381264136743e-08 -2.47684818630465e-08 -2.82858322571852e-08 -1.48347778620945e-11 -4.05430079671288e-08 -8.2528673657042e-09 -1.74709256330254e-12
      23.2 5.45910793336609e-08 -2.27881867383232e-08 -3.4519904738882e-08 -7.75435681249862e-12 -3.56104346383058e-08 -7.86717578938634e-09 9.07793665274391e-13
     23.52 4.69697731793257e-08 -2.08020300660049e-08 -3.60777412511451e-08 -3.13608098228041e-12 -3.15432836812638e-08 -7.24293189500163e-09 2.26660938870677e-12
     23.84 4.14978215882521e-08 -1.88039366939123e-08 -3.36260753273816e-08 -7.81592817243134e-13 -2.82474635107679e-08 -6.44302437066469e-09 2.53278030574374e-12
     24.16 3.78122239811733e-08 -1.68123929698602e-08 -2.80688155278621e-08 -3.35422557486789e-13 -2.56076578777863e-08 -5.53451609102796e-09 1.95361462324307e-12
     24.48 3.81084309445822e-08 -1.4330762571493e-08 -1.29177393662589e-08 -5.07379424721918e-12 -2.41873594018572e-08 -4.20850459832205e-09 -8.86408362266465e-13
      24.8 3.5167067205214e-08 -1.27877596194075e-08 -8.84220895766274e-09 -4.770034125647e-12 -2.20595682470273e-08 -3.50590591633074e-09 -1.33225919358322e-12
     25.12 3.24751090833338e-08 -1.14350101797955e-08 -5.61517998041401e-09 -4.49713205985565e-12 -2.01325846973449e-08 -2.91970043799051e-09 -1.65062276236836e-12
     25.44 2.99352290037388e-08 -1.02599559797003e-08 -3.34936328489127e-09 -4.17626012212241e-12 -1.83673200071515e-08 -2.45455906165019e-09 -1.8000251909553e-12
     25.76 2.74902180909911e-08 -9.24651432179379e-09 -2.04213132711903e-09 -3.76734357406924e-12 -1.67365563829256e-08 -2.10561714206873e-09 -1.76998499330538e-12
     26.08 2.51163795381977e-08 -8.37597501734203e-09 -1.59721166468183e-09 -3.26249895093682e-12 -1.52231083974238e-08 -1.86033573524316e-09 -1.57535361992213e-12
      26.4 2.22575139593504e-08 -7.72118192438294e-09 -3.84616349672094e-09 -2.11402248984906e-12 -1.36658309375105e-08 -1.87483732989752e-09 -7.35766198832053e-13
     26.72 2.03290357070775e-08 -7.02875193505949e-09 -3.59468819396542e-09 -1.76566711897742e-12 -1.24406725118911e-08 -1.69269447841384e-09 -5.8089935185316e-13
     27.04 1.85907763802854e-08 -6.40710471173223e-09 -3.37469042210824e-09 -1.48098806716408e-12 -1.13380768402238e-08 -1.53196712000102e-09 -4.52142268680702e-13
     27.36 1.70239113695669e-08 -5.84651335729857e-09 -3.15785916132501e-09 -1.25145645318794e-12 -1.03454368679366e-08 -1.38771494961211e-09 -3.50996164642576e-13
     27.68 1.56109192687638e-08 -5.33897069269439e-09 -2.92775928156232e-09 -1.06875828400782e-12 -9.45120917641814e-09 -1.25637249845882e-09 -2.76756609149999e-13
        28 1.43355695701602e-08 -4.87798654681159e-09 -2.67795150757603e-09 -9.24898084563675e-13 -8.64486898894334e-09 -1.13555366588234e-09 -2.26923614368862e-13
     28.32 1.31919782032888e-08 -4.44355212983813e-09 -2.23881000529951e-09 -8.31984839098308e-13 -7.9191445833811e-09 -1.00729526533362e-09 -2.39234547888587e-13
     28.64 1.21446207519675e-08 -4.06732641952737e-09 -2.03080790624752e-09 -7.35568560836945e-13 -7.25992381244401e-09 -9.10868634551052e-10 -2.08585098764284e-13
     28.96 1.11927956482293e-08 -3.72696629322919e-09 -1.84461821856204e-09 -6.54691951960491e-13 -6.66241647879848e-09 -8.24829840116939e-10 -1.8339201496947e-13
     29.28 1.03262356075298e-08 -3.41851322168966e-09 -1.67755425899412e-09 -5.85672635463754e-13 -6.11995436828341e-09 -7.47870447755602e-10 -1.62309200658701e-13
      29.6 9.53591493051942e-09 -3.13849215914817e-09 -1.52729434799925e-09 -5.25691405588151e-13 -5.62666600770516e-09 -6.78861749601863e-10 -1.44301495517404e-13
     29.92 8.81393951195316e-09 -2.883868625654e-09 -1.39184718514451e-09 -4.72683823545805e-13 -5.17740711511462e-09 -6.1683770465744e-10 -1.2860636807771e-13
     30.24 8.11926881130053e-09 -2.65041976511888e-09 -1.26504511193893e-09 -4.2033465671574e-13 -4.76562081407056e-09 -5.59962524163453e-10 -1.18522738178192e-13
     30.56 7.52589723459981e-09 -2.43957486980083e-09 -1.15591872894526e-09 -3.79223432779181e-13 -4.39225303465021e-09 -5.09920315130881e-10 -1.04762696063907e-13
     30.88 6.98729565480291e-09 -2.24744333018197e-09 -1.05784539672673e-09 -3.42970226199275e-13 -4.05141717720051e-09 -4.64901311833062e-10 -9.17855547045107e-14
      31.2 6.49582128954295e-09 -2.07217636780524e-09 -9.69393504138357e-10 -3.1099054390696e-13 -3.73998984613264e-09 -4.24325191123496e-10 -7.98918758546033e-14
     31.52 6.04428438173723e-09 -1.91214521158428e-09 -8.89271862512144e-10 -2.82894204828195e-13 -3.45521929582388e-09 -3.87685177063099e-10 -6.9477722554986e-14
     31.84 5.62618117749245e-09 -1.76591410017783e-09 -8.16339970851037e-10 -2.58426091864441e-13 -3.19467666133158e-09 -3.54541173220487e-10 -6.0957936820893e-14
     32.16 5.23592690400977e-09 -1.63221328436408e-09 -7.496182810228e-10 -2.37406903873151e-13 -2.95620718910715e-09 -3.24512894972265e-10 -5.46894173302254e-14
     32.48 5.32378038512385e-09 -1.4993789530161e-09 -7.10124125311845e-10 -1.79805742783712e-13 -2.71746369484341e-09 -2.9660795342311e-10 1.87113627434199e-14
      32.8 4.71102354164388e-09 -1.3936271624285e-09 -6.40797288091289e-10 -1.88502032528614e-13 -2.52948640926781e-09 -2.72264662085607e-10 -2.07420800936022e-14
     33.12 4.08113109029359e-09 -1.29815817926792e-09 -5.74078794121151e-10 -2.03134781305317e-13 -2.35989488635616e-09 -2.50239199288955e-10 -6.79249165931656e-14
     33.44 3.49233595359193e-09 -1.21075709335533e-09 -5.12510593242038e-10 -2.18166414170931e-13 -2.20454709750333e-09 -2.30237292741189e-10 -1.13344990396686e-13
     33.76 3.0027043361862e-09 -1.12929215410131e-09 -4.58738883585829e-10 -2.28036267610019e-13 -2.05943234097666e-09 -2.11993435251618e-10 -1.47413118076935e-13
     34.08 2.66436713344519e-09 -1.05182680114236e-09 -4.15236295321457e-10 -2.27627569699141e-13 -1.92089197105243e-09 -1.95272795142737e-10 -1.61285107699663e-13
      34.4 -6.06616886910167e-10 -1.01816314905396e-09 -2.90614337794581e-10 -4.14199222170414e-13 -1.86600223465308e-09 -1.77621282907072e-10 -5.03957986241007e-13
     34.72 9.8669216173965e-10 -9.24002262733629e-10 -3.18585140915758e-10 -2.8364281813036e-13 -1.69301316499888e-09 -1.64474138011219e-10 -2.8417959037911e-13
     35.04 3.10230388376054e-09 -8.26239568653284e-10 -3.69629120060462e-10 -1.14935900009785e-13 -1.51204202065761e-09 -1.52570796803414e-10 4.54701852606922e-15
     35.36 5.3584455889364e-09 -7.29513674252081e-10 -4.32208426667649e-10 6.78646307696688e-14 -1.33208918083291e-09 -1.41564191424472e-10 3.19474967280125e-13
     35.68 7.34317009457562e-09 -6.3915748090008e-10 -4.93360202704947e-10 2.3821993986987e-13 -1.1634926071116e-09 -1.31150799692149e-10 6.13427240931742e-13
        36 8.6454173248011e-09 -5.60821818723397e-10 -5.39519882516463e-10 3.69017155857334e-13 -1.0172036181353e-09 -1.21099100346725e-10 8.38154204564693e-13
     36.32 1.94391920791201e-08 -4.31604661275073e-10 -7.08208211396877e-10 9.29508467893352e-13 -7.71920290586739e-10 -1.28122976690764e-10 1.8062897093684e-12
     36.64 1.3992505291652e-08 -4.21624024058799e-10 -6.23790326416079e-10 7.04934587647834e-13 -7.55896706628954e-10 -1.1165127960367e-10 1.40968189617099e-12
     36.96 5.73473502670913e-09 -4.46622624557572e-10 -4.70992169450935e-10 3.18275398493838e-13 -8.06640829903405e-10 -9.36296815393866e-11 7.27683080119764e-13
